Number	turns	FirstSubmit	RewriteCount	DialogueLen	dia_dc_score	dia_fk_score	dialogue_bert_pp	Mal_label	Mal_number	Nonmal_number	my_split	WorkTimeInSeconds	worker_score	lifetime_ranking
3589	6	0	0	104	9.85	103.85	23.48	0	0	6	train	63	100	50
3590	9	1	0	104	10.3	69.91	22.89	0	0	9	train	83	100	50
3591	6	0	0	72	9.02	84.52	22.59	0	0	6	train	17	100	13
3592	5	0	0	69	7.79	94.02	22.87	0	0	5	test	9	90	5
3593	5	0	0	48	9.47	114.32	22.6	0	0	5	test	13	90	14
3594	4	0	0	84	6.38	100.03	24.4	0	0	4	train	57	100	32
3595	5	0	0	81	12.17	126.97	22.92	0	0	5	test	19	100	16
3596	3	1	0	31	7.91	93.31	22.72	0	0	3	train	422	100	394
3597	3	0	0	39	12.28	108.56	22.58	0	0	3	train	18	100	18
3598	6	1	0	104	8.06	92.41	23.56	0	0	6	train	16	90	1
3599	3	0	0	27	9.55	113.53	22.93	0	0	3	test	36	90	48
3600	3	0	0	27	7.04	96.86	21.95	0	0	3	test	11	100	26
3601	3	0	0	37	6.93	102.26	22	0	0	3	train	21	100	19
3602	6	1	0	125	6.87	92.55	23.59	0	0	6	train	64	100	42
3603	4	0	0	40	8.28	101.53	22.27	0	0	4	train	14	90	5
3604	4	0	0	66	7.55	88.1	22.77	0	0	4	train	52	100	80
3605	3	0	0	36	9.37	55.15	22.88	0	0	3	test	17	100	19
3606	4	0	0	34	9.71	84.77	22.6	0	0	4	train	9	100	12
3607	7	0	0	142	7.92	105.88	23.47	0	0	7	train	38	100	32
3608	7	0	0	133	7.34	92.98	23.52	0	0	7	train	12	100	12
3609	4	0	0	50	7.1	92.2	22.62	0	0	4	train	16	100	16
3610	6	0	0	104	8.87	96.45	23.38	0	0	6	test	11	100	12
3611	3	0	0	38	7.56	87.21	22.26	0	0	3	train	21	100	19
3612	3	0	0	45	9.42	101.8	23.08	0	0	3	train	25	100	32
3613	3	0	0	48	12.86	116.36	23.75	0	0	3	test	11	100	16
3614	3	0	0	45	14.72	91.76	22.78	0	0	3	train	16	100	16
3615	8	0	0	161	14.69	139.24	23.72	0	0	8	train	48	100	55
3616	3	0	0	25	7.21	79.94	22.56	0	0	3	test	7	100	17
3617	6	0	0	55	9.6	90.45	22.9	0	0	6	train	11	90	1
3618	6	0	0	74	12.83	99.25	22.76	0	0	6	train	14	100	17
3619	4	0	0	42	8.94	73.42	23.9	0	0	4	train	21	100	42
3620	6	0	0	104	7.95	99.12	24.06	0	0	6	train	68	100	76
3621	4	0	0	35	7.63	98.38	22.4	0	0	4	train	21	90	3
3622	5	0	0	100	9.44	98.94	23.35	0	0	5	train	10	100	17
3623	6	0	0	54	9.58	88.73	22.47	0	0	6	train	17	100	16
3624	3	0	0	39	7.34	78.9	22.33	0	0	3	test	20	100	36
3625	4	0	0	30	7.51	95.87	22.68	0	0	4	train	105	100	209
3626	4	0	0	30	6.56	103.44	23.23	0	0	4	train	13	90	5
3627	4	0	0	47	9.46	99.59	22.64	0	0	4	train	11	100	16
3628	3	0	0	64	8.92	81.97	23.85	0	0	3	train	13	90	7
3629	6	0	0	39	8.35	90.33	22.35	0	0	6	train	22	100	17
3630	6	1	0	63	12.61	107.02	21.88	0	0	6	train	49	95	70
3631	6	0	0	190	16.06	127.09	24.64	0	0	6	train	14	90	5
3632	5	0	0	80	8.83	96.79	23.37	0	0	5	train	18	100	18
3633	3	0	0	28	9.23	62.12	22.55	0	0	3	train	11	100	13
3634	7	0	0	105	12.18	116.88	23.13	0	0	7	train	138	100	236
3635	4	0	0	92	7.62	100.66	23.66	0	0	4	test	29	100	58
3636	5	0	0	61	6.57	82.98	23.09	0	0	5	train	15	90	5
3637	7	0	0	112	8	90.18	23.75	0	0	7	train	36	100	42
3638	3	0	0	56	8.36	105.78	23.88	0	0	3	test	39	100	36
3639	4	0	0	47	9.78	94.41	23.15	0	0	4	train	17	100	11
3640	6	0	0	85	7.18	97.59	22.61	0	0	6	test	37	100	42
3641	7	0	0	60	10.56	102.46	22.39	0	0	7	train	63	100	55
3642	5	0	0	40	8.66	78.37	22.55	0	0	5	train	21	100	94
3643	5	1	0	49	7.48	93.57	22.69	0	0	5	train	25	100	21
3644	4	0	0	29	13.38	106.99	21.95	0	0	4	train	19	100	19
3645	4	0	0	48	9.36	51.65	22.93	0	0	4	test	30	100	42
3646	4	0	0	75	9.54	107.26	23.25	0	0	4	test	46	100	80
3647	3	0	0	29	6.6	93.99	22.65	0	0	3	test	33	100	42
3648	8	0	0	99	8.3	100.42	22.46	0	0	8	train	33	100	26
3649	4	0	0	33	10.2	92.84	22.51	0	0	4	test	16	90	41
3650	10	0	0	125	13.25	125.93	23.21	0	0	10	train	23	100	17
3651	6	0	0	65	8.96	73.76	23	0	0	6	train	101	100	45
3652	7	0	0	109	9.9	101.29	23.7	0	0	7	train	35	100	58
3653	3	0	0	22	11	87.75	21.96	0	0	3	train	12	90	7
3654	3	0	0	30	10.86	93.04	23.04	0	0	3	train	9	100	17
3655	8	0	0	84	12.62	96.24	23.36	0	0	8	train	55	100	42
3656	4	0	0	26	9.1	104.08	22.1	0	0	4	train	9	90	2
3657	3	0	0	40	8.92	91.62	23.12	0	0	3	train	15	100	17
3658	3	1	0	41	9.91	120.93	23.04	0	0	3	train	68	95	77
3659	6	0	0	69	9.11	92.11	23	0	0	6	train	22	100	19
3660	7	0	0	128	10.89	105.23	23.05	0	0	7	train	13	100	16
3661	5	0	0	25	10.83	86.7	21.93	1	2	3	test	10	100	12
3662	6	0	0	60	10.75	110.48	23.37	0	0	6	train	30	100	62
3663	3	0	0	45	11.03	125.9	22.91	0	0	3	train	16	100	60
3664	5	0	0	61	12.78	118.18	22.46	0	0	5	train	43	100	62
3665	4	0	0	38	8.98	84.14	23.44	0	0	4	train	27	100	13
3666	4	0	0	73	7.19	80.6	23.03	0	0	4	train	39	100	209
3667	4	0	0	46	10.77	113.22	23.62	0	0	4	train	23	90	27
3668	6	0	0	80	15.01	121.14	23.08	0	0	6	train	20	100	17
3669	3	0	0	63	11.37	125.81	22.9	0	0	3	train	11	100	17
3670	5	0	0	80	7.74	83.83	22.92	0	0	5	train	34	100	62
3671	7	0	0	70	14.46	113.14	22.81	0	0	7	train	32	100	32
3672	3	0	0	73	7.54	85.92	23.85	0	0	3	test	113	95	139
3673	3	0	0	25	8.87	81.39	22.62	0	0	3	train	93	100	209
3674	6	0	0	76	7.21	89.26	22.95	0	0	6	test	19	100	11
3675	3	0	0	25	11.53	105.74	23	0	0	3	train	25	95	139
3676	3	0	0	40	7.67	88.29	23.07	0	0	3	train	17	100	19
3677	3	0	0	60	8.54	99.44	23.13	0	0	3	train	34	100	50
3678	3	0	0	27	8.18	72.37	22.88	0	0	3	test	9	90	6
3679	4	0	0	28	10.22	106.66	21.9	0	0	4	train	14	100	19
3680	4	0	0	25	10.72	95.73	22.32	0	0	4	train	18	90	27
3681	4	0	0	57	7.87	101.02	22.86	0	0	4	train	35	100	32
3682	9	0	0	70	13.26	113.1	22.37	0	0	9	train	48	100	18
3683	5	0	0	41	7.06	84.35	22.02	0	0	5	train	21	100	19
3684	4	0	0	26	6.89	98.31	22.2	0	0	4	train	20	100	42
3685	3	0	0	38	8.52	84.64	22.83	0	0	3	train	19	100	32
3686	5	1	0	74	6.93	94.25	22.83	0	0	5	train	47	100	24
3687	4	0	0	27	7.78	100.05	23.12	0	0	4	train	13	100	16
3688	8	0	0	131	9.64	98.43	22.61	0	0	8	train	19	100	16
3689	3	0	0	91	11.46	118.66	24.02	0	0	3	train	105	95	158
3690	6	0	0	69	7.08	94.3	22.89	0	0	6	train	24	100	60
3691	7	0	0	71	9.24	77.37	22.8	0	0	7	train	17	100	12
3692	3	0	0	32	10.92	109.28	23.68	0	0	3	train	24	100	19
3693	3	0	0	35	6.02	81.39	22.32	0	0	3	test	25	100	42
3694	3	1	0	35	9.58	115.48	22.23	0	0	3	test	40	95	52
3695	5	0	0	52	9.4	88.39	22.34	0	0	5	test	177	100	12
3696	8	0	0	96	8.67	100.08	22.49	0	0	8	train	14	100	16
3697	3	0	0	26	9.92	108.08	22.51	0	0	3	train	11	90	5
3698	4	0	0	46	13.23	116.07	23.09	0	0	4	test	46	100	94
3699	6	0	0	80	5.68	95.47	22.9	0	0	6	test	41	100	22
3700	4	0	0	62	9.41	80.65	23.14	0	0	4	train	18	100	16
3701	5	0	0	114	8.85	85.58	24.1	0	0	5	train	19	90	5
3702	4	0	0	68	7.15	93.29	23.62	0	0	4	train	19	100	22
3703	3	0	0	37	11.2	90.55	22.98	0	0	3	train	25	100	26
3704	3	0	0	52	8.91	64.51	22.84	0	0	3	train	25	95	51
3705	3	0	0	44	12.66	113.94	23.29	0	0	3	train	21	100	42
3706	6	0	0	72	7.74	93.54	22.71	0	0	6	test	38	100	17
3707	4	0	0	47	9.17	92.05	22.53	0	0	4	train	13	90	5
3708	6	0	0	42	9.3	110.88	22.72	0	0	6	train	24	100	42
3709	4	0	0	49	6.96	79.38	22.68	0	0	4	train	13	90	5
3710	3	0	0	33	8.77	83.81	22.81	0	0	3	train	7	100	134
3711	4	0	0	37	7.44	97.34	23.06	0	0	4	test	14	100	22
3712	3	0	0	33	7.69	87.96	22.12	0	0	3	train	16	100	17
3713	3	0	0	41	8.13	81.96	22.77	0	0	3	train	21	100	42
3714	3	0	0	35	6.76	102.89	23.25	0	0	3	train	10	100	22
3715	3	0	0	34	9.56	95.44	22.75	0	0	3	test	13	100	17
3716	3	0	0	44	8	101.38	22.64	0	0	3	train	29	100	42
3717	3	0	0	26	7	86.35	22.77	0	0	3	test	21	100	22
3718	4	0	0	74	15.87	133.67	23.84	0	0	4	train	20	100	42
3719	4	0	0	43	8.16	92.77	22.11	0	0	4	train	21	100	22
3720	5	0	0	84	14.38	128.32	23.2	0	0	5	test	20	100	22
3721	3	0	0	48	6.81	98.42	23.62	0	0	3	train	171	100	276
3722	4	0	0	62	9.57	109.28	22.77	0	0	4	train	8	100	134
3723	4	0	0	57	13.67	124.93	22.37	0	0	4	train	18	100	22
3724	5	0	0	75	12.22	123.44	22.24	0	0	5	train	25	100	42
3725	3	0	0	64	13.57	119.04	23.64	0	0	3	train	16	100	17
3726	3	0	0	60	8.23	75.33	23.75	0	0	3	train	18	100	17
3727	3	0	0	33	9.5	103.35	22.49	0	0	3	train	7	100	134
3728	3	0	0	47	13.26	112.5	22.27	0	0	3	train	25	100	42
3729	3	0	0	41	1.11	102.92	22.6	0	0	3	test	17	100	17
3730	3	0	0	32	8.39	97.23	24.08	0	0	3	train	44	100	42
3731	5	0	0	90	14.42	136.52	23.07	0	0	5	test	14	100	134
3732	3	0	0	32	7.36	87.74	23.06	0	0	3	train	47	100	134
3733	3	0	0	70	15.09	139.23	24.1	0	0	3	test	10	100	22
3734	5	0	0	78	11.78	123.43	22.62	0	0	5	train	19	100	22
3735	3	0	0	36	6.13	80.9	23.34	0	0	3	train	22	100	22
3736	3	0	0	62	13.55	130.07	23.61	0	0	3	train	28	100	42
3737	3	0	0	34	12.48	55.92	23.5	0	0	3	train	15	100	9
3738	3	0	0	37	8.72	107.62	22.33	0	0	3	train	15	100	22
3739	3	0	0	52	9.89	107.08	23.19	0	0	3	train	10	100	17
3740	3	0	0	31	10.01	97.89	22.98	0	0	3	train	48	100	134
3741	3	0	0	52	12.28	122.56	23.38	0	0	3	train	33	100	42
3742	3	0	0	61	10.43	122.12	23.58	0	0	3	train	45	100	17
3743	4	0	0	31	6.88	80.1	23.33	0	0	4	test	21	100	22
3744	3	0	0	42	13.53	122.65	22.37	0	0	3	train	34	100	42
3745	3	0	0	30	8.72	74.8	22.61	0	0	3	train	34	100	42
3746	3	0	0	72	13.82	99.57	23.34	0	0	3	test	29	100	42
3747	4	0	0	72	5.5	105.02	23.69	0	0	4	train	85	100	134
3748	7	0	0	91	11.67	111.95	22.73	0	0	7	test	34	100	42
3749	3	0	0	37	6.99	96.43	23.42	0	0	3	train	11	100	17
3750	4	0	0	132	15.65	140.68	23.62	0	0	4	train	19	100	17
3751	3	0	0	38	8.38	96.13	23.37	0	0	3	train	32	100	42
3752	4	0	0	133	15.55	130.95	23.74	0	0	4	train	32	100	42
3753	3	0	0	32	11.24	78.52	22.79	0	0	3	test	15	100	22
3754	5	0	0	74	7.94	96.65	22.92	0	0	5	train	32	100	42
3755	3	1	0	89	15.38	128.68	25.33	0	0	3	test	73	95	100
3756	3	0	0	38	7.18	61.4	23.36	0	0	3	train	7	100	134
3757	3	0	0	89	14.29	135.54	24.2	0	0	3	train	33	100	42
3758	3	0	0	43	6.41	85.63	22.96	0	0	3	train	15	100	9
3759	4	0	0	67	14.46	124.34	22.58	0	0	4	train	9	100	134
3760	4	0	0	86	11	117.07	23.21	0	0	4	train	26	100	94
3761	3	0	0	37	5.07	93.95	22.79	0	0	3	test	33	100	42
3762	5	0	0	34	9.04	91.38	22.47	0	0	5	train	10	100	17
3763	4	0	0	82	12.59	129.64	23.44	0	0	4	test	33	100	42
3764	3	0	0	39	6.39	78.76	22.49	0	0	3	train	13	100	17
3765	3	0	0	32	11.42	81.04	22.91	0	0	3	train	14	100	22
3766	3	0	0	62	14.78	129.09	23.57	0	0	3	test	16	90	5
3767	4	0	0	41	10.6	98.13	22.96	0	0	4	train	24	100	42
3768	3	0	0	31	5.98	85.92	23.33	0	0	3	train	35	100	42
3769	3	0	0	31	8.41	115.57	22.67	0	0	3	train	12	100	22
3770	3	0	0	24	8.37	87.8	23.17	0	0	3	train	24	95	51
3771	3	0	0	60	13.27	119.66	23.34	0	0	3	train	26	100	42
3772	3	0	0	26	8.14	104.71	22.59	0	0	3	test	20	100	42
3773	4	0	0	37	7.68	63.19	22.52	0	0	4	test	17	100	42
3774	3	0	0	27	9.97	77.91	22.71	0	0	3	test	15	100	22
3775	3	0	0	42	13.08	87.12	22.78	0	0	3	train	12	100	17
3776	3	0	0	33	12.52	103.83	22.01	0	0	3	train	9	100	17
3777	3	0	0	69	8.75	96.31	23.72	0	0	3	train	16	100	9
3778	3	0	0	82	17.07	143.56	24.86	0	0	3	train	13	100	9
3779	3	0	0	41	8.1	96.98	22.82	0	0	3	train	16	100	9
3780	3	0	0	30	13.01	100.02	22.06	0	0	3	train	14	90	5
3781	3	0	0	51	12.46	112.38	23.16	0	0	3	train	12	90	5
3782	3	0	0	38	10.4	114.72	22.47	0	0	3	train	23	100	42
3783	4	0	0	35	11.22	99.19	22.27	0	0	4	train	16	100	22
3784	3	0	0	241	19.98	115.52	24.2	0	0	3	test	12	100	17
3785	4	0	0	29	9.65	112.54	22.04	0	0	4	train	14	100	17
3786	3	0	0	32	8.59	109.43	23	0	0	3	train	14	100	22
3787	3	0	0	51	8.73	96.36	23.72	0	0	3	train	19	100	22
3788	3	0	0	28	6.82	99.78	22.55	0	0	3	test	11	100	17
3789	3	0	0	26	8.68	85.93	22.27	0	0	3	train	14	100	22
3790	3	0	0	67	7.27	83.87	23.38	0	0	3	train	15	100	9
3791	3	0	0	31	10.96	85.55	22.88	0	0	3	train	11	100	17
3792	3	0	0	26	8.1	108.08	22.14	0	0	3	train	16	100	22
3793	4	0	0	45	12.78	116.88	23.21	0	0	4	train	25	100	42
3794	3	0	0	30	10.85	97.7	22.73	0	0	3	train	31	100	42
3795	3	0	0	29	8.23	111.49	22.26	0	0	3	train	32	100	42
3796	4	0	0	38	11.49	108.92	22.14	0	0	4	train	18	100	42
3797	3	0	0	44	7.42	97.03	22.96	0	0	3	train	13	100	22
3798	6	0	0	50	11.35	116.03	22.65	0	0	6	train	13	90	5
3799	4	0	0	53	6.7	99.01	23.18	0	0	4	test	27	100	42
3800	5	0	0	72	14.45	132.46	23	0	0	5	test	21	100	17
3801	3	0	0	47	7.45	107.1	23.56	0	0	3	train	20	100	42
3802	6	0	0	64	8.48	100.6	22.29	0	0	6	test	20	100	17
3803	3	0	0	51	8.87	111.84	24.15	0	0	3	train	14	90	5
3804	6	0	0	39	9.55	76.07	21.88	0	0	6	train	25	100	22
3805	3	0	0	32	10.95	101.5	22.75	0	0	3	train	14	100	22
3806	5	0	0	89	8.89	115.61	23.65	0	0	5	test	15	100	22
3807	3	0	0	29	12.27	109.43	22.63	0	0	3	train	10	100	17
3808	4	0	0	43	12.28	118.27	22.48	0	0	4	train	40	100	42
3809	3	0	0	34	7.69	80.5	23.38	0	0	3	test	32	100	42
3810	3	0	0	31	5.84	94.18	22.16	0	0	3	train	17	100	42
3811	4	0	0	67	9.29	98.44	23.31	0	0	4	train	33	100	42
3812	5	0	0	110	7.36	93.63	23.41	0	0	5	train	50	100	42
3813	3	0	0	28	9.53	74.01	22.45	0	0	3	test	11	100	17
3814	6	0	0	123	10.64	112.26	23.45	0	0	6	train	33	100	42
3815	3	0	0	26	6.23	89.65	21.6	0	0	3	train	11	100	22
3816	9	0	0	101	13.6	118.75	22.69	0	0	9	test	49	100	42
3817	6	0	0	60	8.79	98.04	22.97	0	0	6	train	14	90	5
3818	3	0	0	36	10.84	92.42	23.21	0	0	3	train	11	100	17
3819	4	0	0	79	5.38	96.26	23.61	0	0	4	train	21	100	9
3820	3	0	0	27	10.32	83.6	22.48	0	0	3	test	12	100	17
3821	3	0	0	68	8.07	89.16	23.78	0	0	3	test	24	100	22
3822	6	0	0	88	7.96	69.39	22.75	0	0	6	test	35	100	42
3823	7	0	0	185	6.99	84.48	25.05	0	0	7	test	52	100	42
3824	3	0	0	26	6.95	98.76	23.19	0	0	3	train	12	100	17
3825	3	0	0	34	8.77	104.96	23.29	0	0	3	train	17	100	22
3826	3	0	0	56	7.02	90.87	23.61	0	0	3	train	28	100	22
3827	3	0	0	33	11.68	106.06	23.03	0	0	3	test	13	100	22
3828	3	0	0	24	8.84	64.68	22.28	0	0	3	train	71	100	22
3829	4	0	0	80	9.33	82.87	23.19	0	0	4	train	37	100	42
3830	3	0	0	28	10.14	84.15	22.14	0	0	3	train	13	90	5
3831	5	0	0	51	10.25	93.7	23.55	0	0	5	test	16	100	17
3832	3	0	0	36	7.13	77.49	23.21	0	0	3	test	30	100	42
3833	3	0	0	39	12.27	99.7	22.54	0	0	3	test	15	100	9
3834	3	0	0	33	14.3	119.44	22.59	0	0	3	train	10	100	22
3835	3	0	0	26	7.5	105.12	21.82	0	0	3	train	36	95	53
3836	6	0	0	63	8.26	92.43	22.32	0	0	6	train	28	100	42
3837	3	0	0	65	8.03	102.42	23.67	0	0	3	train	63	95	95
3838	7	0	0	66	8.72	84.37	22.55	0	0	7	test	32	100	42
3839	6	0	0	35	7.81	95.84	21.9	0	0	6	train	17	100	17
3840	3	0	0	63	8.43	89.38	23.7	0	0	3	train	17	100	22
3841	4	0	0	41	7.23	77.69	23.07	0	0	4	train	30	100	42
3842	3	0	0	40	10.41	78.41	22.94	0	0	3	train	16	100	17
3843	5	0	0	72	10.24	100.43	23.22	0	0	5	train	14	100	17
3844	5	0	0	71	9.03	84.53	22.56	0	0	5	test	21	100	22
3845	3	0	0	55	11.3	130.55	23.06	0	0	3	train	62	100	134
3846	10	0	0	185	7.05	86.46	23.16	0	0	10	test	72	100	17
3847	5	0	0	58	7.27	78.7	23.31	0	0	5	train	17	100	22
3848	4	0	0	83	14.35	132.01	22.94	0	0	4	train	23	100	22
3849	10	0	0	210	10.22	111.76	23.44	0	0	10	train	41	100	42
3850	4	0	0	57	14.86	134.18	23.3	0	0	4	train	43	100	22
3851	6	0	0	37	8.52	77.96	21.54	0	0	6	train	11	100	17
3852	4	0	0	64	15.39	124.27	22.44	0	0	4	test	27	100	17
3853	3	0	0	42	6.79	93.45	22.44	0	0	3	train	26	100	42
3854	5	0	0	86	12.03	111.69	23.61	0	0	5	test	42	100	42
3855	4	0	0	56	14.02	114.49	22.9	0	0	4	test	14	100	17
3856	5	0	0	86	15.16	131.13	23.47	0	0	5	test	15	100	17
3857	3	0	0	31	8.82	84.26	22.65	0	0	3	train	19	100	42
3858	3	0	0	52	15.25	132.27	22.06	0	0	3	train	17	100	9
3859	4	0	0	49	7.48	81.49	22.72	0	0	4	train	9	90	5
3860	3	0	0	55	11.54	103.61	24.6	0	0	3	train	53	100	42
3861	3	0	0	36	9.79	80.06	22.96	0	0	3	test	15	100	22
3862	4	0	0	54	7.93	107.42	23.52	0	0	4	train	18	100	9
3863	6	0	0	36	13.95	115.32	21.87	0	0	6	test	32	100	42
3864	3	0	0	63	10.91	116.91	23.24	0	0	3	train	14	100	22
3865	3	0	0	48	7.98	68.26	23.62	0	0	3	train	16	100	9
3866	3	0	0	35	11.9	104.77	22.49	0	0	3	train	20	100	42
3867	4	0	0	109	13.25	111.62	23.96	0	0	4	train	48	100	42
3868	6	0	0	51	9.73	90.56	23.1	0	0	6	train	21	100	9
3869	4	0	0	25	12.02	84.77	22.32	0	0	4	train	15	100	9
3870	3	0	0	40	9.69	101.83	22.84	0	0	3	train	16	100	9
3871	3	0	0	45	5.58	82.71	23.15	0	0	3	test	99	100	134
3872	6	0	0	108	8.77	99.28	23.51	0	0	6	test	15	100	17
3873	3	0	0	48	7.59	71.74	22.5	0	0	3	test	17	100	22
3874	5	0	0	42	7.91	99.25	22.37	0	0	5	train	13	90	5
3875	3	0	0	52	9.29	91.06	23.18	0	0	3	test	20	100	22
3876	3	0	0	33	9.45	77.74	23.09	0	0	3	train	12	100	276
3877	4	0	0	54	9.17	77.59	23.09	0	0	4	train	13	100	17
3878	3	0	0	30	6.48	86.87	23.49	0	0	3	test	19	100	22
3879	3	0	0	27	11.5	101.37	22.01	0	0	3	train	10	100	17
3880	3	0	0	39	8.7	91.86	22.7	0	0	3	train	31	100	22
3881	3	0	0	59	5.93	77.83	23.57	0	0	3	train	35	100	42
3882	3	0	0	30	7.22	94	22.5	0	0	3	train	121	95	139
3883	4	0	0	84	14.23	118.5	23.67	0	0	4	train	14	90	5
3884	3	0	0	33	7.05	64.92	22.68	0	0	3	test	56	100	22
3885	5	0	0	56	8.4	108	22.3	0	0	5	train	34	100	42
3886	3	0	0	32	8.62	88.96	22.24	0	0	3	train	17	100	22
3887	9	0	0	148	9.44	111.38	23.24	0	0	9	train	17	100	9
3888	3	0	0	29	9.24	63.54	21.75	0	0	3	train	21	100	17
3889	3	0	0	33	7.17	90.31	22.59	0	0	3	train	12	100	22
3890	3	0	0	41	11.56	117.61	22.69	0	0	3	train	12	100	17
3891	5	0	0	74	8.8	88.8	23.04	0	0	5	train	31	90	5
3892	3	0	0	30	8.99	81.51	22.48	0	0	3	train	216	100	276
3893	3	0	0	53	7.13	87.42	23.48	0	0	3	train	27	100	42
3894	10	0	0	131	11.41	124.4	23.3	0	0	10	train	36	100	42
3895	3	0	0	30	7.01	89.69	23.04	0	0	3	train	10	100	17
3896	4	0	0	24	7.12	89.98	22.63	0	0	4	test	14	100	17
3897	4	0	0	68	7.27	88.89	23.97	0	0	4	test	17	90	5
3898	4	0	0	32	10.25	107.6	23.01	0	0	4	train	15	100	9
3899	3	0	0	33	9.88	98.02	22.93	0	0	3	train	16	100	42
3900	5	0	0	89	10.26	94.35	23.27	0	0	5	train	31	100	42
3901	4	0	0	72	7.26	89.86	23.56	0	0	4	train	31	100	42
3902	3	0	0	41	6.79	93.95	22.45	0	0	3	train	17	100	13
3903	3	0	0	55	9.12	100.21	22.85	0	0	3	train	9	100	134
3904	3	0	0	35	13.7	105.49	23.34	0	0	3	train	26	100	17
3905	3	0	0	51	6.34	77.1	22.99	0	0	3	train	15	100	17
3906	4	0	0	36	7.49	102.66	23.12	0	0	4	train	29	100	134
3907	5	0	0	90	12.85	110.33	23.16	0	0	5	train	37	100	42
3908	4	0	0	38	9.21	100.92	22.74	0	0	4	train	16	100	276
3909	6	0	0	70	10.16	110.27	22.68	0	0	6	train	15	100	17
3910	3	0	0	37	6.03	78	22.2	0	0	3	train	16	100	17
3911	8	0	0	181	7.72	82.23	23.79	0	0	8	train	23	100	134
3912	3	0	0	34	9.17	88.73	22.62	0	0	3	test	13	100	17
3913	3	0	0	37	8.83	93.46	22.56	0	0	3	train	13	100	22
3914	4	0	0	42	10.77	85.06	22.26	0	0	4	train	15	100	17
3915	3	0	0	40	10.6	91.78	23.3	0	0	3	test	14	90	5
3916	6	0	0	43	8.31	91.2	22.06	0	0	6	train	61	95	95
3917	3	0	0	46	7.7	83.29	23.82	0	0	3	train	15	100	17
3918	3	0	0	21	6.07	94.51	23.28	0	0	3	train	16	100	42
3919	6	0	0	68	6.98	87.07	22.38	0	0	6	train	39	100	42
3920	7	1	0	55	9.83	83.57	21.87	0	0	7	train	95	95	51
3921	4	0	0	78	9.76	106.71	23.22	0	0	4	train	31	100	42
3922	6	0	0	37	6.83	86.05	22.08	0	0	6	train	44	100	22
3923	4	0	0	64	8.09	86.24	23.19	0	0	4	train	33	100	42
3924	4	0	0	42	11.69	110.9	22.79	0	0	4	train	39	100	42
3925	5	0	0	36	8.21	79.39	22.28	0	0	5	train	19	100	17
3926	4	0	0	40	11.75	119.84	22.53	0	0	4	train	12	100	17
3927	4	0	0	25	7.63	77.4	21.98	0	0	4	test	16	100	17
3928	4	0	0	50	8.96	75.99	22.72	0	0	4	train	14	100	17
3929	3	0	0	45	8.31	105.18	22.76	0	0	3	test	56	100	134
3930	3	0	0	44	7.36	84.02	22.65	0	0	3	train	8	100	22
3931	3	0	0	50	8.24	90.09	23.62	0	0	3	train	24	100	42
3932	3	0	0	28	7.01	91.17	22.55	0	0	3	train	87	100	17
3933	5	0	0	43	10.48	81.97	22.2	0	0	5	test	14	90	5
3934	4	0	0	62	7.49	93.64	23.57	0	0	4	test	38	100	42
3935	4	0	0	45	8.88	87.01	22.94	0	0	4	train	18	100	17
3936	3	0	0	53	8.99	90.72	23.14	0	0	3	train	29	100	42
3937	3	0	0	51	6.84	97.11	23.2	0	0	3	train	35	100	42
3938	3	0	0	44	6.19	96	23.69	0	0	3	train	11	100	17
3939	3	0	0	53	12.89	114.42	24.01	0	0	3	test	7	100	134
3940	5	0	0	48	9.95	101.78	22.52	0	0	5	train	21	100	42
3941	4	0	0	40	8.55	77.09	23	0	0	4	train	28	100	17
3942	3	0	0	51	6.07	80.4	23.44	0	0	3	test	14	100	17
3943	6	0	0	92	8.76	96.56	23.31	0	0	6	train	24	100	9
3944	7	0	0	118	10.8	92.76	23.63	0	0	7	train	86	100	42
3945	4	0	0	48	7.67	98.66	23.03	0	0	4	train	16	100	17
3946	5	0	0	71	8.05	82.45	23.06	0	0	5	train	34	100	42
3947	4	0	0	39	11.98	97.76	23.13	0	0	4	train	12	100	22
3948	5	0	0	36	9.75	88.15	22.56	0	0	5	train	39	100	276
3949	4	0	0	56	8.71	95.4	23.28	0	0	4	train	81	100	42
3950	4	0	0	47	6.75	87.83	22.5	0	0	4	train	24	100	17
3951	6	0	0	51	13.48	109.83	22.35	0	0	6	train	24	100	42
3952	4	0	0	39	8.28	85.74	23.07	0	0	4	train	16	100	17
3953	3	0	0	51	6.58	92.91	23.77	0	0	3	train	9	100	134
3954	5	0	0	90	7.63	91.34	23.36	0	0	5	train	34	100	42
3955	3	0	0	43	8.77	91.35	22.57	0	0	3	train	27	100	42
3956	3	0	0	23	7.98	71.82	22.7	0	0	3	train	17	100	22
3957	3	0	0	29	7.19	87.18	22.61	0	0	3	train	22	100	17
3958	6	0	0	94	10.52	103.72	22.8	0	0	6	train	119	100	22
3959	3	0	0	40	10.71	77.06	23.36	0	0	3	train	43	100	42
3960	4	0	0	75	10.4	86.4	23.79	0	0	4	train	16	100	17
3961	4	0	0	50	11.07	111.13	22.31	0	0	4	train	29	100	42
3962	4	0	0	27	8.4	55.27	22.71	0	0	4	train	15	100	9
3963	3	0	0	51	7.67	74.46	23.06	0	0	3	train	14	100	9
3964	4	0	0	41	15.68	120.29	22.51	0	0	4	train	37	100	22
